0,Le'Veon Bell,RB
1,A.J. Green,WR
2,Latavius Murray,RB
3,Eli Manning,QB
4,Keenan Allen,WR
5,Joe Flacco,QB
6,Larry Donnell,TE
7,Bishop Sankey,RB
8,Torrey Smith,WR
9,Justin Tucker,K
10,Baltimore Ravens,DST
11,Ronnie Hillman,RB
12,Jordan Reed,TE
13,Michael Crabtree,WR
14,Andre Williams,RB
