0,Marshawn Lynch,RB
1,Peyton Manning,QB
2,Emmanuel Sanders,WR
3,Brandin Cooks,WR
4,Travis Kelce,TE
5,San Francisco 49ers,DST
6,Ameer Abdullah,RB
7,Phil Dawson,K
8,Colin Kaepernick,QB
9,Rueben Randle,WR
10,Danny Woodhead,RB
11,Devonta Freeman,RB
12,Heath Miller,TE
13,Mason Crosby,K
14,Devante Parker,WR
