0,Demaryius Thomas,WR
1,Matt Forte,RB
2,Mark Ingram,RB
3,Carlos Hyde,RB
4,Julian Edelman,WR
5,Cam Newton,QB
6,Steve Smith,WR
7,Ryan Tannehill,QB
8,Isaiah Crowell,RB
9,Dwayne Allen,TE
10,Roddy White,WR
11,Brian Quick,WR
12,Kyle Rudolph,TE
13,St. Louis Rams,DST
14,Brandon McManus,K
