0,Eddie Lacy,RB
1,Russell Wilson,QB
2,DeSean Jackson,WR
3,Greg Olsen,TE
4,Brandon Marshall,WR
5,Giovani Bernard,RB
6,Shane Vereen,RB
7,Mike Wallace,WR
8,Houston Texans,DST
9,Kendall Wright,WR
10,Adam Vinatieri,K
11,Darren McFadden,RB
12,Jay Cutler,QB
13,Austin Seferian-Jenkins,TE
14,Reggie Bush,RB
