0,Adrian Peterson,RB
1,Jordan Matthews,WR
2,Drew Brees,QB
3,Ben Roethlisberger,QB
4,Arian Foster,RB
5,Seattle Seahawks,DST
6,John Brown,WR
7,Anquan Boldin,WR
8,Coby Fleener,TE
9,Matt Bryant,K
10,Christine Michael,RB
11,Jameis Winston,QB
12,Chris Johnson,RB
13,Julius Thomas,TE
14,Cody Latimer,WR
