0,Jamaal Charles,RB
1,Justin Forsett,RB
2,Alshon Jeffery,WR
3,Andre Johnson,WR
4,Jonathan Stewart,RB
5,Allen Robinson,WR
6,Jarvis Landry,WR
7,Matthew Stafford,QB
8,Delanie Walker,TE
9,Todd Gurley,RB
10,Martavis Bryant,WR
11,Knile Davis,RB
12,Owen Daniels,TE
13,Miami Dolphins,DST
14,Dan Bailey,K
