0,Dez Bryant,WR
1,Julio Jones,WR
2,Lamar Miller,RB
3,Jimmy Graham,TE
4,Matt Ryan,QB
5,Doug Martin,RB
6,Nelson Agholor,WR
7,C.J. Spiller,RB
8,Marques Colston,WR
9,Devin Funchess,WR
10,Tyler Eifert,TE
11,Carson Palmer,QB
12,Josh Scobee,K
13,Carolina Panthers,DST
14,Markus Wheaton,WR
