0,Antonio Brown,WR
1,Justin Forsett,RB
2,Matt Ryan,QB
3,Davante Adams,WR
4,Jarvis Landry,WR
5,T.J. Yeldon,RB
6,Charles Johnson,WR
7,Dwayne Allen,TE
8,Arizona Cardinals,DST
9,Zach Ertz,TE
10,Shane Vereen,RB
11,Jonas Gray,RB
12,Chandler Catanzaro,K
13,Kai Forbath,K
14,DeAndre Levy,IDP
15,Brandon Weeden,QB
