0,Jamaal Charles,RB
1,Calvin Johnson,WR
2,Alshon Jeffery,WR
3,Jonathan Stewart,RB
4,Ben Roethlisberger,QB
5,Seattle Seahawks,DST
6,Julius Thomas,TE
7,Torrey Smith,WR
8,Alfred Blue,RB
9,Isaiah Crowell,RB
10,Breshad Perriman,WR
11,Kevin White,WR
12,Coby Fleener,TE
13,Bobby Wagner,IDP
14,Knile Davis,RB
15,Dan Carpenter,K
