0,Rob Gronkowski,TE
1,A.J. Green,WR
2,Latavius Murray,RB
3,Carlos Hyde,RB
4,Jeremy Maclin,WR
5,Christopher Ivory,RB
6,Philip Rivers,QB
7,Navorro Bowman,IDP
8,Marques Colston,WR
9,Steve Johnson,WR
10,Darren Sproles,RB
11,Dorial Green-Beckham,WR
12,Donte Moncrief,WR
13,Tyler Eifert,TE
14,Sebastian Janikowski,K
15,Kansas City Chiefs,DST
