0,DeMarco Murray,RB
1,Odell Beckham Jr.,WR
2,Joseph Randle,RB
3,Brandon Marshall,WR
4,Tevin Coleman,RB
5,Ryan Tannehill,QB
6,Ronnie Hillman,RB
7,Eddie Royal,WR
8,Lavonte David,IDP
9,Denver Broncos,DST
10,Vernon Davis,TE
11,Mason Crosby,K
12,Cody Latimer,WR
13,Reggie Bush,RB
14,Knowshon Moreno,RB
15,Roy Helu,RB
