0,Le'Veon Bell,RB
1,Randall Cobb,WR
2,DeAndre Hopkins,WR
3,Julian Edelman,WR
4,Amari Cooper,WR
5,LeGarrette Blount,RB
6,David Johnson,RB
7,Devin Funchess,WR
8,Matt Jones,RB
9,Carson Palmer,QB
10,Sean Lee,IDP
11,Heath Miller,TE
12,Jameis Winston,QB
13,Cameron Artis-Payne,RB
14,Matt Bryant,K
15,Philadelphia Eagles,DST
