0,Matt Forte,RB
1,Russell Wilson,QB
2,Brandin Cooks,WR
3,DeSean Jackson,WR
4,Joique Bell,RB
5,Mike Wallace,WR
6,Jordan Cameron,TE
7,Eli Manning,QB
8,Devante Parker,WR
9,Steven Hauschka,K
10,New York Jets,DST
11,Delanie Walker,TE
12,C.J. Mosley,IDP
13,Ka'Deem Carey,RB
14,Matt Prater,K
15,Jeff Janis,WR
