0,Adrian Peterson,RB
1,T.Y. Hilton,WR
2,Jimmy Graham,TE
3,Todd Gurley,RB
4,Victor Cruz,WR
5,Eric Decker,WR
6,J.J. Watt,TE
7,Matthew Stafford,QB
8,Darren McFadden,RB
9,Terrance Williams,WR
10,St. Louis Rams,DST
11,Dan Bailey,K
12,Colin Kaepernick,QB
13,Alec Ogletree,IDP
14,Cole Beasley,WR
15,Markus Wheaton,WR
