0,Todd Gurley,RB
1,Keenan Allen,WR
2,Andrew Luck,QB
3,Matt Forte,RB
4,Jonathan Stewart,RB
5,Devante Parker,WR
6,Tavon Austin,WR
7,Torrey Smith,WR
8,Martellus Bennett,TE
9,Justin Tucker,K
10,Pittsburgh Steelers,DST
11,Phillip Dorsett,WR
12,Ryan Fitzpatrick,QB
13,Jordan Howard,RB
14,Tajae Sharpe,WR
15,Derrick Johnson,IDP
