0,David Johnson,RB
1,Cam Newton,QB
2,Randall Cobb,WR
3,Michael Floyd,WR
4,Matt Jones,RB
5,Marvin Jones,WR
6,Tyler Eifert,TE
7,Los Angeles Rams,DST
8,Justin Forsett,RB
9,Darren Sproles,RB
10,Chris Boswell,K
11,Bobby Wagner,IDP
12,Davante Adams,WR
13,Jordan Cameron,TE
14,Anquan Boldin,WR
15,Marshawn Lynch,RB
