0,A.J. Green,WR
1,Devonta Freeman,RB
2,Greg Olsen,TE
3,Ben Roethlisberger,QB
4,Jordan Matthews,WR
5,Kevin White,WR
6,Derrick Henry,RB
7,Carolina Panthers,DST
8,J.J. Watt,IDP
9,Dan Bailey,K
10,Andy Dalton,QB
11,Mike Wallace,WR
12,Ted Ginn,WR
13,Bilal Powell,RB
14,Jared Cook,TE
15,Robbie Gould,K
