0,DeAndre Hopkins,WR
1,Eddie Lacy,RB
2,Demaryius Thomas,WR
3,Drew Brees,QB
4,Jeremy Langford,RB
5,Allen Hurns,WR
6,Danny Woodhead,RB
7,Corey Coleman,WR
8,Steven Hauschka,K
9,Lavonte David,IDP
10,Tevin Coleman,RB
11,Markus Wheaton,WR
12,Eric Ebron,TE
13,Derek Carr,QB
14,Robert Woods,WR
15,New York Jets,DST
