0,Rob Gronkowski,TE
1,Brandin Cooks,WR
2,Amari Cooper,WR
3,Eric Decker,WR
4,Ryan Mathews,RB
5,Dion Lewis,RB
6,Tony Romo,QB
7,Seattle Seahawks,DST
8,Connor Barth,K
9,Omar Bolden,IDP
10,Kirk Cousins,QB
11,Isaiah Crowell,RB
12,Zach Miller,TE
13,Bruce Ellington,WR
14,Buffalo Bills,DST
15,Shayne Graham,K
