0,Allen Robinson,WR
1,Brandon Marshall,WR
2,Emmanuel Sanders,WR
3,Paxton Lynch,QB
4,Rashad Jennings,RB
5,Travis Kelce,TE
6,Zach Ertz,TE
7,Arizona Cardinals,DST
8,LeGarrette Blount,RB
9,Alec Ogletree,IDP
10,Mason Crosby,K
11,Jared Goff,QB
12,Green Bay Packers,DST
13,Chris Hogan,WR
14,Nelson Agholor,WR
15,James White,RB
