0,Julio Jones,WR
1,Sammy Watkins,WR
2,Thomas Rawls,RB
3,Philip Rivers,QB
4,Arian Foster,RB
5,Coby Fleener,TE
6,DeSean Jackson,WR
7,Houston Texans,DST
8,Graham Gano,K
9,D'Qwell Jackson,IDP
10,Steve Smith,WR
11,Theo Riddick,RB
12,Pierre Garcon,WR
13,Shane Vereen,RB
14,Kyle Rudolph,TE
15,Ryan Tannehill,QB
