0,Antonio Brown,WR
1,Carlos Hyde,RB
2,Alshon Jeffery,WR
3,Jeremy Hill,RB
4,Donte Moncrief,WR
5,Giovani Bernard,RB
6,Eli Manning,QB
7,Antonio Gates,TE
8,Kansas City Chiefs,DST
9,Terrance Williams,WR
10,Will Fuller,WR
11,Dwayne Allen,TE
12,Chandler Catanzaro,K
13,James Starks,RB
14,Marcus Sherels,IDP
15,Kenny Stills,WR
