0,Antonio Brown,WR
1,Cam Newton,QB
2,Brandin Cooks,WR
3,Frank Gore,RB
4,Jordan Matthews,WR
5,Philip Rivers,QB
6,Vincent Jackson,WR
7,Jay Ajayi,RB
8,Jason Witten,TE
