0,Dez Bryant,WR
1,Odell Beckham Jr.,WR
2,Peyton Manning,QB
3,Latavius Murray,RB
4,Martellus Bennett,TE
5,Andre Ellington,RB
6,John Brown,WR
7,LeGarrette Blount,RB
