0,Antonio Brown,WR
1,Jordy Nelson,WR
2,Frank Gore,RB
3,Travis Kelce,TE
4,Brandon Marshall,WR
5,Tony Romo,QB
6,C.J. Spiller,RB
7,Isaiah Crowell,RB
